#httpd-tput
1 1.6 0.0
#httpd-resp
2 1.8 0.0
#mysqld-tput
3 30.2 0.0
#mysqld-resp
4 37.5 0.0
# mysqld transaction mode
#pbzip2
5 -10.5 0.0
#fft -m10 on rcs2.
6 5.0 0.0
#lu -n200 on rcs2.
7 1.4 0.0
#barnes
8 -15.2 0.0
#radix -n8000 on rcs2.
9 9.1 0.0
#fmm default on rcs2.
10 2.2 0.0
#ocean
11 4.8 0.0
#volrend
12 15.4 0.0
#water-spt
13 2.2 0.0
#raytrace
14 21.6 0.0
#water-nqd
15 39.1 0.0
#cholesky
16 18.6 0.0
